"section","url","title","published_date","content"
"science-technology","https://www.risingbd.com/english/science-technology/news/112001","India may launch military strike in 36 hours: Pakistan minister","30/04/2025","Pakistan’s Minister for Information and Broadcasting Attaullah Tarar said Islamabad has “credible intelligence” that India intends to launch a military strike within the next 24 to 36 hours, as tensions between the two countries escalate following a deadly attack in Indian-administered Kashmir. In a social media post early on Wednesday, Attaullah Tarar accused India of using last week’s attack in Pahalgam, which killed 26 tourists, “as a false pretext” to potentially strike Pakistan. The minister did not provide any concrete information to back up his claim, and the Indian government did not immediately comment publicly on the allegations. “Any act of aggression will be met with a decisive response. India will be fully responsible for any serious consequences in the region,” Tarar said in the post on X. Pakistani Minister of Defence Khawaja Muhammad Asif also told the Reuters news agency on Monday that a military incursion by India was “imminent”. Islamabad is on high alert but will only use its nuclear weapons if “there is a direct threat to our existence”, Asif said. India’s Ministry of External Affairs did not immediately respond to a request for comment from the Reuters news agency on the latest remarks from Tarar. Tensions between the two countries have been rising after India said there were Pakistani elements linked to the attack on April 22 in the mountain resort of Pahalgam. NativeClick Ads It was the deadliest attack on tourists in Indian-administered Kashmir in more than two decades, and Indian Prime Minister Narendra Modi has promised to pursue the attackers. A statement issued in the name of The Resistance Front (TRF), which is believed to be an offshoot of the Pakistani-based Lashkar-e-Taiba, claimed responsibility for the attack. But Islamabad has denied any role in what happened and called for a neutral investigation. After the attack, the neighbours unleashed a raft of diplomatic measures against each other, including visa revocations and the closure of Pakistani airspace to Indian airlines. India also suspended its participation in the Indus Waters Treaty, which regulates water-sharing from the Indus River and its tributaries between the two countries. The move spurred protests in Pakistan, and the Pakistani government has said it is preparing legal action over New Delhi’s decision. Fire also has been exchanged along the Line of Control (LoC), the 740km (460-mile) de-facto border separating Indian- and Pakistani-controlled areas of Kashmir, prompting international calls to de-escalate tensions. On Tuesday, the United States urged the two countries to work towards a “responsible solution”. “We are reaching out to both parties, and telling … them to not escalate the situation,” a Department of State spokesperson told reporters, quoting a statement by Secretary of State Marco Rubio. The spokesperson added that Rubio would speak to the foreign ministers of India and Pakistan on Tuesday or Wednesday and encouraged other foreign ministers to do the same. The United Nations also said Secretary-General Antonio Guterres spoke with Pakistani Prime Minister Shehbaz Sharif and Indian Minister of External Affairs Subrahmanyam Jaishankar and “underscored the need to avoid a confrontation that could result in tragic consequences”. (With inputs from Al Jazeera)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112002","Massive fire at Kolkata hotel leaves 14 dead","30/04/2025","At least 14 people were killed and 13 others injured in a fire that broke out in a hotel in central Kolkata on Tuesday night, a senior police officer said. A special team has been formed to ascertain the cause of the fire. Kolkata Police Commissioner said the fire broke out around 8.15 pm on the premises of Rituraj Hotel near Falpatti Machhua, news agency ANI reported. There were 60 staff members at the time of the incident, police said. “Fourteen bodies have been recovered and several people have been rescued by the teams,” Verma told reporters, adding that the fire was under control. Police said eight bodies were identified and 13 were injured, of which one was hospitalised and the remaining others were discharged. Ten fire engines brought the blaze under control, but the emergency services faced a tough time operating in the congested area in Burrabazar, where the largest wholesale market in eastern India is located, according to news agency PTI. Several people tried to escape through the windows and narrow ledges of the building during the fire. Verma said that a rescue operation was underway and a special team was formed to probe the incident. NativeClick Ads Union Minister and West Bengal BJP President Sukanta Majumdar urged the state government to rescue the affected immediately, and called for “stricter monitoring” of fire safety measures to prevent such tragic incidents in the future. “I urge the state administration to immediately rescue those affected, ensure their safety, and provide them with necessary medical and humanitarian assistance. Additionally, I appeal for a thorough review and stricter monitoring of fire safety measures to prevent such tragic incidents in the future,” he tweeted. Kolkata Mayor Firhad Hakim and Police Commissioner Verma visited the spot and oversaw the firefighting operations. Reacting to the incident, West Bengal Congress President Subhankar Sarkar slammed the Kolkata Municipal Corporation. “This is a tragic incident. A fire broke out. A lot of people were stuck in the building. There was no safety or security. I don’t know what the corporation is doing,” Sarkar told news agency ANI. (With inputs from India Today)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112003","Security beefed up at all Pakistani airports","30/04/2025","In the wake of heightened tensions between Pakistan and India following the recent incident in Pahalgam, authorities in Pakistan have placed all airports across the country under high alert, significantly ramping up security and surveillance protocols. According to aviation sources, strict monitoring has begun of all foreign airlines operating flights that either transit through or originate from Indian airspace. While Indian airlines remain banned from operating in Pakistan, flights from other international carriers continue under increased scrutiny. Special instructions have been issued to air traffic controllers at all major airports, including Lahore’s Allama Iqbal International Airport. Controllers have been directed to demand air defence clearance numbers from pilots of any suspicious aircraft prior to departure. No aircraft will be cleared without proper documentation and identification. In addition, all airport personnel — including officers and employees from various departments — have been ordered to carry valid departmental ID cards at all times. Individuals without identification are being barred from airport premises as part of the heightened vigilance. Coordination among security agencies such as the Airport Security Force (ASF), police, and other law enforcement bodies has also been strengthened to ensure a seamless response to any potential emergency. Authorities have reaffirmed their commitment to strict enforcement of security protocols, with comprehensive measures now in place to prevent any lapse in safety during this period of regional tension. (With inputs from The Express Tribune)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112004","2 factories shut down for sine die in Gazipur","30/04/2025","Authorities have announced shutdown of two factories named MM Knitwear Limited and Mamun Knitwear Limited for indefinite period in Konabari of Gazipur city in the face of protests by workers. On Wednesday (April 30) at 8 am, the authorities posted a notice at the main gate of the factories, announcing the indefinite closure. To avoid any untoward incident by workers, the authorities of MM Knitwear Limited and Mamun Knitwear Limited were forced to close all sections (branches) of the garments division of the factory for an indefinite period from 8 am on Wednesday (April 30) in accordance with Section 13(1) of the Bangladesh Labor Act 2006 (Amendments - 2013 and 2018), the notice said. If a favorable environment is created in the later period, the date of reopening of the factories will be notified through another notice, it added. Konabari Police Station Officer-in-Charge (OC) Salauddin Ahmed confirmed the shutdown of the two factories."
"science-technology","https://www.risingbd.com/english/science-technology/news/112005","India, Pakistan open fire along LoC for 6th night","30/04/2025","Pakistani troops engaged in unprovoked firing along the Line of Control (LoC) and the International Border (IB) in multiple sectors across four border districts of Jammu and Kashmir, prompting Indian forces to ‘respond effectively’, officials said on Wednesday. The firing, which began with small arms, was reported from the Pargwal sector along the IB in Jammu district, and the Sunderbani and Naushera sectors in Rajouri district. This marked the sixth consecutive night of ceasefire violations by Pakistan along the LoC, amidst heightened tensions between New Delhi and Islamabad following a recent terror attack in Pahalgam on April 22. “On the night of April 29-30, Pakistan Army posts initiated unprovoked small-arms fire across the Line of Control opposite the Naushera, Sunderbani, and Akhnoor sectors in the Union Territory of Jammu & Kashmir,” a defence spokesperson in Jammu said. The Indian Army troops responded swiftly and proportionately, the spokesperson added. Similar incidents of unprovoked small-arms fire were also reported from Pakistani posts across the LoC in Baramulla and Kupwara districts in the Kashmir Valley, and across the IB in the Pargwal sector. Initially, the firing began in Kupwara and Baramulla districts and then spread to the Poonch and Akhnoor sectors. It further escalated to the Sunderbani and Naushera sectors in Rajouri district, followed by firing along the IB in Jammu’s Pargwal sector._PTI"
"science-technology","https://www.risingbd.com/english/science-technology/news/112006","Pakistan won’t strike India first: Foreign Minister","30/04/2025","Pakistan ‘s Foreign Minister and Deputy Prime Minister Ishaq Dar on Tuesday said the country will not strike India first but reserves the right to retaliate, as he concluded his speech in the Senate on the recent tensions with India and diplomatic overtures deployed by Islamabad to contest New Delhi’s allegations in light of the Pahalgam attack. The Senate session also witnessed a call by PPP lawmaker Syed Masroor Ahsan, who endorsed the idea floated by the PTI seeking the involvement of PTI chief Imran Khan in the multi-party conference to send a “message of unity” in the country. The idea initially floated by PTI’s Ali Zafar was recalled by PTI’s Aon Abbas in his speech on Tuesday, in which he said PML-N leader Nawaz Sharif, PPP leader Asif Ali Zardari, and PTI founder Imran Khan should participate in the moot to send a strong message. PPP’s Masroor Ahsan, while endorsing the idea, observed that the government should show flexibility and listen to the opposition. “Both sides need to set aside egos,” he remarked. Earlier, at least three senators, Allama Nasir Abbas, Gurdeep Singh and Dost Muhammad, called for the release of Imran Khan from the Adiala jail. However, PML-N Senator Nasir Butt said Imran Khan would have to face the law and prove his innocence to secure his freedom. Senator Saifullah Abro of the PTI chided former prime minister Nawaz Sharif for his purported silence over the Pahalgam attack and demanded that the political leadership make strong statements over the issue. Stern response Meanwhile, FM Ishaq Dar said Pakistan would pay back India in the same coin, but it would not initiate an attack. NativeClick Ads Sharing details of Pakistan’s diplomatic overtures following the escalation in the aftermath of the Pahalgam attack, he said foreign ministers of Saudi Arabia, the United Arab Emirates, China, the United Kingdom, Turkiye, Azerbaijan, Kuwait, Bahrain, and Hungary have been taken on board about Pakistan’s concerns. He said he also spoke directly to the prime minister of Qatar. Mr Dar praised China and Turkiye for expressing clear support for Pakistan in the wake of the crisis. “I walked them through what happened — India’s psyche, its history and our concerns about what intentions it may have in light of that history,” he told the House. Mr Dar said intelligence reports suggest that India was contemplating some form of escalation. Referring to the 2019 Pulwama attack that killed 40 Indian paramilitary personnel and was blamed on a Pakistan-based militant group, the deputy prime minister noted that New Delhi had used the incident as a pretext to revoke Article 370 of its constitution, which granted special status to Jammu and Kashmir. The region was subsequently absorbed into India’s union territory framework, a move Pakistan has repeatedly condemned. Ishaq Dar also said that India had been attempting to alter the 1960 Indus Waters Treaty, which determined the water-sharing mechanism between both countries, for the past two years, citing changing circumstances. “I have my doubts, much like other people, that this drama was staged to suspend this treaty,” he said while referring to the Pahalgam attack. He said there was no evidence that it was a false-flag operation. “What we do say with full confidence is that Pakistan has nothing to do with this [attack].” According to Mr Dar, Prime Minister Shehbaz Sharif offered an independent investigation into the Pahalgam attack fully knowing that Pakistan had nothing to do with it. He also made it clear that any meddling with Pakistani waters by India will not be tolerated at any cost and will be taken as an act of war. Meanwhile, the House unanimously passed “The Biological and Toxins Weapons Convention (Implementation) Bill, 2025” and “The National Commission for Minorities’ Rights Bill 2025 brought before it as a supplementary agenda._Dawn"
"science-technology","https://www.risingbd.com/english/science-technology/news/112007","Ramna Batamul bomb attack: HC verdict on May 8","30/04/2025","The High Court has set May 8 to deliver verdict on the death references, appeals and jail appeals of the convicts in the much-talked Ramna Batamul blast case. The HC bench of Justice Mostafa Zaman Islam and Justice Nasrin Akter issued the order on Wednesday (April 30). Senior lawyers SM Shahjahan, Sarwar Ahmed and Mohammad Shishir Monir stood for the accused while Deputy Attorney General Sultana Akter Rubi represented the state during the hearing in the court. On April 14, 2001, during the Chhayanat’s Bengali New Year celebrations at Ramna Batamul, a bomb blast left ten people dead. Two cases—one for murder and another for explosives—were filed with Ramna Police Station after the incident. Dhaka’s Second Additional Metropolitan Sessions Judge ruled on June 23, 2014, in a murder case involving the bomb attack. Eight people, including Mufti Hannan, the top leader of Harkatul Jihad (Huji), were sentenced to death and six to life imprisonment. The hearing of death references and appeals of the convicts ended on February 18 this year."
"science-technology","https://www.risingbd.com/english/science-technology/news/112008","Chief Adviser distributes houses among flood victims","30/04/2025","Chief Adviser Professor Muhammad Yunus distributed keys of the houses, built under a special housing project, among the flood affected people of four districts in the country. Prof Yunus virtually addressed the house handover ceremonies, arranged at the four districts from the Chief Adviser’s Office (CAO) at 10:30 am on Wednesday (April 30). The houses were distributed among the flood victims in Feni, Noakhali, Cumilla and Chattogram districts. On behalf of the chief adviser, the deputy commissioners of the districts handed over the keys of houses among the beneficiaries. Bangladesh Army implemented the special housing project."
"science-technology","https://www.risingbd.com/english/science-technology/news/112009","US to hold talks to ease India-Pakistan tensions","30/04/2025","Amid escalating tensions between Pakistan and India following the IIOJK attack, the United States has stepped in diplomatically, with Secretary of State Marco Rubio set to speak with the foreign ministers of both nations to encourage restraint and prevent further escalation. Speaking to reporters on Tuesday, US State Department spokesperson Tammy Bruce said Washington is urging both sides to de-escalate. “We are reaching out to both parties and telling, of course, them to not escalate the situation,” Tammy Bruce told the reporters. “Secretary Rubio believes diplomacy must take the lead,” Bruce said, noting that the Secretary has also encouraged other national leaders and foreign ministers “to reach out to the countries on this issue.” Tensions have surged between the two nuclear-armed neighbours following an attack in Pahalgam, located in Indian-Illegally Occupied Jammu and Kashmir. The attack, which occurred on April 22, claimed the lives of 26 people, mostly tourists, making it one of the deadliest incidents in the region since the year 2000. On April 23, India unilaterally suspended the Indus Waters Treaty (IWT), a critical water-sharing agreement brokered by the World Bank, which has held steady through numerous conflicts between the two countries. The next day, Pakistan retaliated by threatening to put the 1972 Simla Agreement in abeyance and closing its airspace to Indian flights. NativeClick Ads India has suggested that cross-border links may have been involved in the attack, although it has not provided concrete evidence. In contrast, Pakistan has strongly denied any involvement. Prime Minister Shehbaz Sharif has called for an independent investigation into the incident to determine the truth. Meanwhile, Information Minister Atta Tarar warned late Tuesday that Islamabad has credible intelligence indicating India may launch a military strike within the next 24 to 36 hours, using the recent Pahalgam attack as a pretext. The minister criticised India’s approach, accusing it of assuming a “self-assigned role of judge, jury and executioner” in the region, which was labelled as reckless and destabilising. “Pakistan has itself suffered immensely from terrorism and understands the pain and consequences of such violence,” the statement added, reaffirming Islamabad’s call for restraint and regional peace. (With inputs from The Express Tribune)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112010","Govt to launch ""Nagorik Sheba Bangladesh"" or ""Nagorik Sheba""","30/04/2025","A new service outlet named ""Nagorik Sheba Bangladesh"" or ""Nagorik Sheba"" is being launched across the country to make the process of receiving services easier, more affordable and up-to-date. Faiz Ahmed Taiyeb, Special Assistant to the Chief Adviser and in-charge of the Ministry of Posts, Telecommunications and Information Technology revealed the information through a Facebook post of Wednesday (April 30). Through this initiative, citizens of every city, village, and ward level of the country will be able to receive multiple government and private services from the same place. He said that the applications from entrepreneurs to operate service outlets will begin tomorrow (May 1). Those who are interested can join the citizen service platform and work as service providers. Under 'Citizen Services Bangladesh', important services including birth registration, correction of national identity cards, filling out various government forms, and paying utility bills will be available at the same center. This will reduce citizens' time, money, and harassment."
"science-technology","https://www.risingbd.com/english/science-technology/news/112011","Chinmoy Das gets bail in sedition case","30/04/2025","Sanatan Jagaran Mancha spokesperson Chinmoy Krishna Das has secured bail in a sedition case. The HC bench of Justice Md Atoar Rahman and Justice Md Ali Reza passed the order on Wednesday (April 30). Chinmoy’s lawyer Apurba Kumar Bhattachargya confirmed the matter to media. Court sources said earlier, on February 4, the HC issued a rule asking the government to explain why Chinmoy should not be granted bail in the sedition case, rejecting his bail plea. On October 31, the sedition case was filed against 19 people, including Chinmoy, on charge of belittling the national flag."
"science-technology","https://www.risingbd.com/english/science-technology/news/112012","There will be many changes in labor laws: Adviser","30/04/2025","Labour and employment adviser Brig Gen (retd) M Sakhawat Hossain said that there will be many changes in labor laws. It's not yet finalized, but many changes are coming. The adviser said this while addressing reporters in a press briefing at his secretariat office in the capital on Wednesday (April 30). In reply to a question regarding the law, he said that there is no need to give a timeline for anything in Bangladesh. It is difficult. He said that our government's effort is to ensure the human rights and worker rights can remain equal. We are working every day with workers and labor laws. We are trying to make some improvements, and we need everyone's cooperation for that. On the government side, this is not just the work of the Ministry of Labor. There are several ministries too. It is possible for me to go forward with the workers if everyone contributes. Secretary to the Ministry of Labor and Employment, AHM Shafiquzzaman, was present at the press conference."
"science-technology","https://www.risingbd.com/english/science-technology/news/112013","Siddiqur placed in 7-day remand in attempted murder case","30/04/2025","A court in Dhaka placed actor Siddiqur Rahman Siddique on a seven-day remand in a case involving the attempted murder of rickshaw driver Jabbar Ali Howlader during the July Uprising. Dhaka Additional Chief Metropolitan Magistrate Sanaullah passed the order on Wednesday (April 30). Earlier Gulshan police station’s Sub-Inspector Abdus Salam produced Siddique before the court and pleaded to place him on a 10-day remand. On Tuesday (April 29), a group of youths apprehend and assaulted Siddique on Tuesday noon as he was walking through the city's Bailey Road area. They later handed him over to police."
"science-technology","https://www.risingbd.com/english/science-technology/news/112014","Superstar Ajith Kumar hospitalised ","30/04/2025","Popular Tamil superstar Ajith Kumar, called 'Thala' by his army of fans, has been admitted to a private hospital in Chennai. Ajith, known for balancing his thriving film career with his passion for motorsports, had recently released films including Vidaamuyarchi and Good Bad Ugly before traveling to Europe for an international car racing event. According to reports, the 53-year-old star is undergoing treatment at Apollo Hospital for abdominal discomfort, although no official statement has been released by his team, including his longtime manager Suresh Chandra. The news comes shortly after Ajith was conferred the Padma Bhushan, one of India’s highest civilian honours, for his contribution to the arts — a moment celebrated warmly by his family and fans alike. His commitment to both cinema and competitive racing continues to distinguish him in the Tamil entertainment industry. As speculation grows online, fans have taken to social media to discuss their idol's health update."
"science-technology","https://www.risingbd.com/english/science-technology/news/112015","Bangladesh win second Test against Zimbabwe ","30/04/2025","Bangladesh beat Zimbabwe by an innings and 106 runs in the second and final Test at the Bir Shrestha Matiur Rahman Stadium on Wednesday. Zimbabwe scored 227 after winning the toss and batting first in their first innings. Bangladesh scored 444 in reply. The visitors were then bowled out for 111 in the second session of the third day in Chattogram. Mehidy Hasan Miraz hit his second century as Bangladesh were bundled out for 444 in its first innings. Miraz was the last batter out after scoring 104 off 162 with 11 fours and one six. This was his first century after four years, having scored 103 against West Indies at the same city in 2021. He was the second centurion for Bangladesh in this Test after opener Shadman Islam made 120 earlier on Day 2. Leg-spinner Vincent Masekesa had Miraz stumped to finish with 5-115 on his debut. Miraz led the charge after Bangladesh resumed the Day 3 on 191-7 and with 64 runs lead. Bangladesh were not at dominant position despite the lead given the lower order's vulnerability to resist the opponents for a long time. But Taijul Islam and debutant Tanzim Hasan Sakib batted with caution and aggression to give Miraz a handy support as Bangladesh gained a lead that looked absolutely match-winning. NativeClick Ads Taijul scored 20 and added 63-run with Miraz before Masekesa got the better of him. Miraz thereafter shared a 96-run partnership with Tanzim for the ninth wicket, taking the lead past 200. Wessley Madhevere broke the threatening partnership by dismissing Tanzim who threw away his wicket by playing a premeditated reverse-sweep. Tanzim played like a genuine batter to add 41 off 80 with two fours and one six. Tanzim's dismissal left Miraz in limbo for his century as Hasan Mahmud had no reputation as a batter."
"science-technology","https://www.risingbd.com/english/science-technology/news/112016","Court attaches properties of Putul, Joy, Rehana, 2 others","30/04/2025","A Dhaka court has ordered to attach different immovable properties of Sheikh Rehana, Saima Wazed Putul, Sajeeb Wazed Joy, Radwan Mujib Siddique and Azmina Siddique situated in Dhaka, Khulna and Gopalganj, over graft allegations. Dhaka Metropolitan Senior Special Judge Md Zakir Hossain Galib passed the order on Wednesday, allowing a plea of the Anti-Corruption Commission (ACC). The court has also ordered to appoint receiver to look after the properties. Of the properties, there is a house of Putul, estimated to be of Taka 4.98 crore in the capital's Baridhara, while Sheikh Rehana, Saima Wazed Putul and Sajeeb Wazed Joy have 87.70 decimals of land worth Tk 61.87 lakh in Khulna. Sheikh Rehana has another 19 decimals of land in Gopalganj, whereas her children Radwan Mujib Siddique and Azmina Siddique have 87 decimals of land in Khulna. The ACC in it plea said the accused are trying to hand over or sell the properties and if they manage to do so, it may hamper the investigation. “So, the properties should be attached so that they cannot hand over or sell those and receiver should be appointed to look after those,” it added."
"science-technology","https://www.risingbd.com/english/science-technology/news/112017","About 600 North Korean soldiers killed in war in Ukraine","30/04/2025","About 600 North Korean soldiers have been killed fighting in Russia’s war in Ukraine, South Korean lawmakers have said, citing intelligence officials, reports Aljazeera. Speaking after a closed-door briefing by the National Intelligence Service (NIS) on Wednesday, Lee Seong-kweun and Kim Byung-kee told reporters that an estimated 4,700 North Koreans had been killed or injured so far in the war. Lee and Kim, who co-chair the legislature’s intelligence committee, made their comments two days after Pyongyang confirmed for the first time that it had sent troops to Russia to support Moscow’s war. In a report by the official Korean Central News Agency (KCNA) on Monday, North Korean leader Kim Jong Un was quoted as saying he had ordered the deployment of troops to “annihilate and wipe out the Ukrainian neo-Nazi occupiers and liberate the Kursk area in cooperation with the Russian armed forces”. The latest casualty figures mark a significant jump from the NIS’s briefing to lawmakers in January, when the spy agency reportedly said that about 300 North Korean troops had been killed in the conflict. In their briefing to reporters, Lee and Kim, members of the conservative People Power Party and liberal Democratic Party, respectively, said that the NIS estimates that Pyongyang has deployed about 15,000 soldiers in total. The lawmakers also said that Pyongyang appears to have received technical assistance on spy satellites in return for its assistance, as well as drones, electronic warfare equipment and SA-22 surface-to-air missiles._Agencies."
"science-technology","https://www.risingbd.com/english/science-technology/news/112018","Govt to negotiate, reach agreement with Trump administration: Finance Adviser","30/04/2025","Finance Adviser Dr Salehuddin Ahmed has said that the government wants to resolve the issue of additional tariffs imposed by the US on Bangladeshi products through negotiations and reach an agreement with the Trump administration. The Finance Adviser was addressing the 45th consultative committee meeting of the National Board of Revenue (NBR) as the chief guest ahead of the budget for the next fiscal year (FY26) held at a hotel in the capital on Wednesday. The meeting was organized by the apex business organization FBCCI. “We will negotiate and reach an agreement with the Trump administration. But they cannot be pushed. The US government has given three months, if necessary, we will want more time”, he said. Shedding lights on his recent tour to the USA, the Finance Adviser said apart from the meetings with the World Bank and the IMF teams, he said they also discussed with various departments of the USA like Agriculture, Treasury Department as well as discussed with around 80 representatives from the US businesses. “We’ll try to consider your recommendations as much as possible, but you’ll have to keep in mind that the era of exemptions and rebate has gone away, in fact I’m in the mood of eliminating most of the exemptions,” he added. The Finance Adviser went on saying, “We’re under serious pressure as we’ll have to mobilize more resources, we’ll also need money since we’ll have to give you incentives…giving exemptions and rebate means expenditure as we’ll not get it anymore.” Highlighting the need for paying due taxes, he said definitely all concerned would get overall benefits through paying taxes while this is the principle for taxation."
"science-technology","https://www.risingbd.com/english/science-technology/news/112019","Man beaten to death for saying ‘Pakistan Zindabad’","30/04/2025","A man was allegedly beaten to death by a group of people over a dispute during a cricket match in the outskirts of the city following which 15 people have been arrested, police said. Terming the incident as ‘mob lynching’, Karnataka Home Minister G Parameshwara said he has not yet received the report but assured that the case will be taken very seriously. He said the individual reportedly shouted 'Pakistan Zindabad' when there was a local cricket match going on. The incident occurred at around 3 PM on April 27 near the Bhatra Kallurti temple in Kudupu village on the outskirts of Mangaluru, police said. The victim whose identity is yet to be ascertained, was allegedly assaulted with sticks, resulting in multiple injuries that led to internal bleeding and shock. He was declared dead at the hospital, police said. Addressing a press conference here, Mangaluru City Police Commissioner Anupam Agarwal said, “Initially, the police registered a case of unnatural death and launched an investigation after the body was found near the temple grounds. A post-mortem conducted on April 28 confirmed that the death was due to multiple blunt force injuries and lack of medical attention.” A case has been registered under Section 103(2) of the Bharatiya Nyaya Sanhita, 2023, which pertains to murder by a group of five or more persons, at the Mangaluru Rural Police Station, based on a complaint lodged by a resident, he said. NativeClick Ads So far, 15 accused have been arrested, and the police are on the lookout for at least 10 more individuals, he added."
"science-technology","https://www.risingbd.com/english/science-technology/news/112020","Govt takes steps to set up free trade zone in Bangladesh","30/04/2025","The government has taken an initiative to establish a free trade zone (FTZ) in Bangladesh, following the model of other countries like the United Arab Emirates (UAE). A national committee has been formed in this regard. The government took the initiative to declare the zones within a year. Following the issue, a high-level meeting is scheduled to hold on May 6. The Bangladesh Economic Zones Authority (BEZA) confirmed the matter through a press release on Wednesday (April 30). According to the press release, free trade zones (FTZs) have gained immense popularity in the world nowadays for various reasons including attracting foreign investment in economic zones, creating jobs and developing skills, diversifying the economy and exports, and regional development. In this context, a national committee was formed on April 21 to examine the feasibility of establishing an FTZ in Bangladesh reviewing the laws, incentives, models, etc. of other countries."
"science-technology","https://www.risingbd.com/english/science-technology/news/112021","Forex reserve increases ","30/04/2025","Bangladesh's foreign exchange reserves have increased to $27.41 billion. A Bangladesh Bank press release said this on Wednesday (April 30). As per the International Monetary Fund (IMF) methodology under the Balance of Payments and International Investment Position Manual (BPM6), Bangladesh's foreign exchange reserves stood at $22.05 billion. Bangladesh received a record $2.27 crore in remittance in the first 26 days of April. As per the report, the country received $87.3 million in remittance every day on an average."
"science-technology","https://www.risingbd.com/english/science-technology/news/112022","Trump warns ‘nothing will stop me’","30/04/2025","Donald Trump has celebrated his 100th day in office with a campaign-style rally in Michigan and an attack on “communist radical left judges” for trying to seize his power, warning: “Nothing will stop me.” The president also served up the chilling spectacle of a video of Venezuelan immigrants sent from the US to a notorious prison in El Salvador, accompanied by Hollywood-style music and roars of approval from the crowd, reports the dailymail. Trump’s choice of Michigan was a recognition not only of how the battleground state helped propel him to victory over Vice-President Kamala Harris in last November’s election, but its status as a potential beneficiary of a tariffs policy which, he claims, will revive US manufacturing. But the cavernous sports and expo centre in the city of Warren, near Detroit, was only half full for the rally, and a steady stream of people left before the end of his disjointed and meandering 89-minute address. “We’re here tonight in the heartland of our nation to celebrate the most successful first 100 days of any administration in the history of our country!” Trump declared. “In 100 days, we have delivered the most profound change in Washington in nearly 100 years.” The 45th and 47th president falsely accused the previous administration of engineering massive border invasion and allowing gangs, cartels and terrorists to infiltrate communities. “Democrats have vowed mass invasion and mass migration,” he said. “We are delivering mass deportation.” Trump defended his use of the Alien Enemies Act, a 1798 wartime authority that allows the president to detain or deport the citizens of an enemy nation, to expel foreign terrorists from the US as quickly as possible. Then he took aim at the courts that have blocked many of his moves during the first 100 days._Agencies."
"science-technology","https://www.risingbd.com/english/science-technology/news/112023","BSEC issues order to dismiss 21 officials","30/04/2025","Bangladesh Securities and Exchange Commission (BSEC) has dismissed its 21 officials. Among the sacked officials, a total of 14 officials are accused in a case. An official order signed by BSEC Chairman Khandakar Rashed Maksud was issued on Wednesday (April 30). Earlier, the BSEC made a decision during a meeting. They have been sacked on charge of blocking the chairman and commissioners on March 5. On 4 March, BSEC Executive Director Saifur Rahman was sent on retirement, citing evidence of irregularities during his tenure. Additionally, the commission issued show-cause notices to several other officials on various issues, and disciplinary actions have been taken against many of them. On March 16, the BSEC chairman filed a case against 16 officials with the Sher-e-Bangla Nagar Police Station."
"science-technology","https://www.risingbd.com/english/science-technology/news/112024","AL will not be allowed to engage in politics: Sarjis","30/04/2025","Mentioning Awami League as a 'Murderous terrorist organization' Sarjis Alam, the chief organizer (Northern Region) of the National Citizen Party (NCP) said that they will no longer be allowed to carry out any political activities in their country. The NCP leader said this while addressing a rally in Bogura on Wednesday (April 30). He said Bogura was one of the battleground districts in the July Uprising. One after another, my brothers have been martyred in this Bogura district. For the past 16 years, Bogura has been deprived in every aspect. Sarjis Alam also said, ""We want an end to this discrimination."" He also demanded the opening of a direct railway line from Dhaka to Bogura."
"science-technology","https://www.risingbd.com/english/science-technology/news/112025","Politicians have divided people into Hindus and Muslims: Mirza Fakhrul","30/04/2025","BNP Secretary General Mirza Fakhrul Islam Alamgir has said, “We who do politics, we have divided people into boat supporters and paddy sheaf supporters. We have divided people into Hindus and Muslims. This division is very terrible. We will never be divided into Hindus and Muslims. You will give your vote to whoever you want.” The BNP secretary general was speaking as the chief guest at a function on the occasion of unveiling the plaque of Sri Sri Shanidev Mandir at Kalibari Temple in Debipur Munshirhat area of Thakurgaon on Wednesday. “Everyone who took birth in this country is the citizen of Bangladesh. None should consider them as minority as they have the full freedom to enjoy every right,” he said. Laying emphasis on maintaining tolerance and harmony among people BNP secretary general said, “Let’s build a new beautiful Bangladesh altogether.” He also recalled friendship and harmony among the people of different communities they nurtured in the past."
"science-technology","https://www.risingbd.com/english/science-technology/news/112026","Two women killed in Khulna road crash","30/04/2025","Two women were killed when oil-laden a lorry ran over them in Narnia village under Dumuria upazila of Khulna on Wednesday (April 30). The deceased were known as Rizia Khatun, 48, wife of Abdur Rashid, Rokeya Begum, 60, wife of Fazar Ali. Dumuria highway police station SI Md Kamrul Islam said that the two victims were talking with each other staying beside the road this afternoon. Meanwhile, the lorry ran over them, leaving them dead on the spot. Later, on information, police recovered the bodies, he added."
